KP,mean,std,target,Attack,Dataset
17,117.04329427083333,76.29824248586264,1,bim,cifar10
10,131.11979166666666,71.49358603953225,1,bim,cifar10
9,129.32584635416666,68.04492160778778,1,bim,cifar10
11,158.94108072916666,82.53900945186113,1,bim,cifar10
8,110.97493489583333,63.108125808369586,1,bim,cifar10
2,136.0546875,83.61964446942928,1,bim,cifar10
6,129.650390625,69.55696277009876,1,bim,cifar10
11,135.60546875,71.40137851780374,1,bim,cifar10
9,151.66438802083334,71.14717762031536,1,bim,cifar10
6,123.8896484375,77.82507390965237,1,bim,cifar10
7,145.1884765625,73.87733157944793,1,bim,cifar10
7,114.95768229166667,79.14296835503656,1,bim,cifar10
9,133.82779947916666,74.09873647089086,1,bim,cifar10
11,123.1953125,64.78235121478717,1,bim,cifar10
7,133.63997395833334,63.21995701336726,1,bim,cifar10
10,125.00651041666667,86.37154914047909,1,bim,cifar10
5,140.1025390625,70.53834621581042,1,bim,cifar10
10,120.16829427083333,72.96892223739957,1,bim,cifar10
16,102.06608072916667,65.78058291716691,1,bim,cifar10
5,139.76009114583334,85.42325103988155,1,bim,cifar10
11,127.22395833333333,68.89657238865676,1,bim,cifar10
6,118.72200520833333,76.08792246313688,1,bim,cifar10
3,125.45963541666667,61.84664408544691,1,bim,cifar10
7,106.91731770833333,70.22417001946928,1,bim,cifar10
7,117.48665364583333,73.440621813525,1,bim,cifar10
9,119.24479166666667,71.36349105571897,1,bim,cifar10
8,117.1591796875,68.15197542313186,1,bim,cifar10
5,141.08430989583334,87.91424998685694,1,bim,cifar10
0,147.64811197916666,61.15657739409241,1,bim,cifar10
7,134.98470052083334,91.20386303829035,1,bim,cifar10
5,138.4775390625,65.23166093640488,1,bim,cifar10
7,119.67610677083333,74.1189461437675,1,bim,cifar10
6,138.89778645833334,67.80019555444663,1,bim,cifar10
4,130.01399739583334,75.62015858127631,1,bim,cifar10
15,125.81803385416667,69.3020336294518,1,bim,cifar10
3,123.57877604166667,74.18311863937788,1,bim,cifar10
3,138.03678385416666,73.15325286829005,1,bim,cifar10
13,118.8388671875,78.60020367802304,1,bim,cifar10
5,122.1162109375,83.65312894579283,1,bim,cifar10
12,122.45930989583333,71.84989243707105,1,bim,cifar10
5,112.380859375,59.6234242054118,1,bim,cifar10
0,113.09537760416667,43.06631947722624,1,bim,cifar10
6,117.57779947916667,69.67710100628616,1,bim,cifar10
7,144.423828125,76.22941935651944,1,bim,cifar10
4,131.38834635416666,85.4836381249997,1,bim,cifar10
15,131.91276041666666,73.14443573673917,1,bim,cifar10
9,117.9609375,66.94683054615972,1,bim,cifar10
12,122.896484375,69.47308510610661,1,bim,cifar10
8,117.86165364583333,75.16774713913343,1,bim,cifar10
7,121.546875,72.31225072092708,1,bim,cifar10
4,123.51627604166667,72.22091444273485,1,bim,cifar10
5,136.095703125,66.62960891654745,1,bim,cifar10
3,115.82682291666667,72.31745676392306,1,bim,cifar10
5,135.72884114583334,65.29613549921979,1,bim,cifar10
6,129.021484375,74.77990763661262,1,bim,cifar10
6,141.76399739583334,72.6321989779161,1,bim,cifar10
5,154.74934895833334,63.57391049663295,1,bim,cifar10
4,146.763671875,83.66077439754531,1,bim,cifar10
8,125.427734375,72.74045230896549,1,bim,cifar10
11,125.51725260416667,73.0577744438578,1,bim,cifar10
7,117.2568359375,73.81102057854329,1,bim,cifar10
1,123.04134114583333,72.3247500959092,1,bim,cifar10
4,126.1982421875,78.33525631255367,1,bim,cifar10
4,133.33723958333334,71.71467227913892,1,bim,cifar10
7,109.22298177083333,75.21978964606384,1,bim,cifar10
13,127.85904947916667,62.76587917131693,1,bim,cifar10
9,131.67415364583334,65.9940401438053,1,bim,cifar10
11,127.4833984375,64.67376317084667,1,bim,cifar10
4,118.0888671875,65.69624263396118,1,bim,cifar10
14,141.40950520833334,65.90694922837899,1,bim,cifar10
3,120.9541015625,75.95328277665236,1,bim,cifar10
9,135.59375,72.22573418861674,1,bim,cifar10
8,117.9912109375,73.29021307893106,1,bim,cifar10
12,117.09993489583333,74.39367594229805,1,bim,cifar10
9,124.2294921875,73.00722980940526,1,bim,cifar10
6,136.3740234375,71.20070464241898,1,bim,cifar10
15,139.25325520833334,76.67724964588508,1,bim,cifar10
8,113.34765625,69.87838125113042,1,bim,cifar10
8,117.134765625,61.13283453552452,1,bim,cifar10
9,115.8828125,74.55923844122543,1,bim,cifar10
4,112.6201171875,75.36828545721305,1,bim,cifar10
4,132.1484375,69.33220376383728,1,bim,cifar10
6,123.74674479166667,76.63359624003017,1,bim,cifar10
9,116.9296875,62.23460581429472,1,bim,cifar10
11,137.38606770833334,77.94750084199352,1,bim,cifar10
3,114.62044270833333,78.52180056908684,1,bim,cifar10
9,130.44303385416666,71.1299724617127,1,bim,cifar10
7,120.4658203125,76.43022298900475,1,bim,cifar10
3,146.65234375,71.79567708652603,1,bim,cifar10
2,124.25748697916667,74.89000851133034,1,bim,cifar10
6,129.95865885416666,69.57667509233733,1,bim,cifar10
10,129.52734375,79.12338578528444,1,bim,cifar10
6,138.57486979166666,61.05655265564129,1,bim,cifar10
4,143.71549479166666,59.347669300428215,1,bim,cifar10
7,122.46549479166667,79.14930590453066,1,bim,cifar10
8,132.3330078125,66.3703547154597,1,bim,cifar10
14,125.39453125,68.7993821069232,1,bim,cifar10
13,138.4541015625,78.84438518405926,1,bim,cifar10
8,143.45442708333334,62.534567160957614,1,bim,cifar10
9,142.56901041666666,63.9892355786065,1,bim,cifar10
8,113.564453125,71.20956871981693,1,bim,cifar10
1,125.4228515625,75.21821828326732,1,bim,cifar10
10,133.26236979166666,84.77677544052737,1,bim,cifar10
6,132.64811197916666,82.11136061730946,1,bim,cifar10
3,128.27376302083334,66.34055352493245,1,bim,cifar10
8,128.30631510416666,71.20154181279473,1,bim,cifar10
2,128.1220703125,73.10673516349829,1,bim,cifar10
3,123.75390625,69.47988345270461,1,bim,cifar10
6,124.81608072916667,65.38358937617421,1,bim,cifar10
6,120.466796875,70.60698552627831,1,bim,cifar10
6,107.39127604166667,55.510334561663264,1,bim,cifar10
6,127.42154947916667,58.52118048781394,1,bim,cifar10
2,135.02018229166666,61.56842685776517,1,bim,cifar10
6,123.048828125,66.27867534680789,1,bim,cifar10
3,129.94791666666666,66.58773484876268,1,bim,cifar10
3,119.55696614583333,68.92284357357413,1,bim,cifar10
3,134.78352864583334,74.3199477895602,1,bim,cifar10
12,126.63541666666667,65.98156968884676,1,bim,cifar10
6,103.85514322916667,58.98594245678993,1,bim,cifar10
12,152.39811197916666,78.24317993980483,1,bim,cifar10
7,112.47493489583333,68.15651160647987,1,bim,cifar10
7,116.646484375,64.0749559069548,1,bim,cifar10
5,126.20345052083333,62.31835987203947,1,bim,cifar10
8,125.603515625,75.36753546309579,1,bim,cifar10
10,129.00390625,68.24986398011092,1,bim,cifar10
11,148.4921875,79.25356733739154,1,bim,cifar10
5,130.34895833333334,66.39506525466406,1,bim,cifar10
4,122.52994791666667,84.18956039694852,1,bim,cifar10
9,144.15006510416666,72.36966406268886,1,bim,cifar10
7,119.49641927083333,69.23667258221998,1,bim,cifar10
10,131.35514322916666,70.53390117701689,1,bim,cifar10
10,144.89908854166666,73.75358360429898,1,bim,cifar10
10,139.45084635416666,83.75708967310298,1,bim,cifar10
3,139.4306640625,60.59987197649179,1,bim,cifar10
7,134.91829427083334,71.66982869697449,1,bim,cifar10
2,128.50846354166666,71.42250176539754,1,bim,cifar10
4,126.61458333333333,81.38501753113547,1,bim,cifar10
4,135.80826822916666,79.00535095529283,1,bim,cifar10
10,116.20182291666667,62.865496808188176,1,bim,cifar10
14,129.39029947916666,74.83647563632019,1,bim,cifar10
9,131.16438802083334,77.9938573637218,1,bim,cifar10
7,138.64908854166666,56.12230523530383,1,bim,cifar10
4,124.1259765625,66.56020215680587,1,bim,cifar10
8,135.173828125,64.41800974926142,1,bim,cifar10
9,132.81998697916666,77.57845200358636,1,bim,cifar10
6,132.20768229166666,73.16633050272775,1,bim,cifar10
3,123.482421875,66.86171246125558,1,bim,cifar10
8,128.74576822916666,64.65667834263611,1,bim,cifar10
7,129.56998697916666,67.99673203706786,1,bim,cifar10
2,120.64811197916667,55.52414075912111,1,bim,cifar10
5,119.09635416666667,72.0664777469035,1,bim,cifar10
5,126.11100260416667,74.4037824095082,1,bim,cifar10
9,123.31966145833333,77.35821048607555,1,bim,cifar10
5,121.78483072916667,72.29365446778625,1,bim,cifar10
7,139.47819010416666,54.62340059521836,1,bim,cifar10
12,125.34830729166667,68.528410761075,1,bim,cifar10
10,127.20442708333333,74.19927671584962,1,bim,cifar10
10,135.81966145833334,58.1536509881092,1,bim,cifar10
7,131.912109375,76.37396676033876,1,bim,cifar10
1,130.35481770833334,62.488984309766806,1,bim,cifar10
6,121.9599609375,66.31065135907897,1,bim,cifar10
9,141.47916666666666,73.95859846690043,1,bim,cifar10
6,127.84928385416667,92.77587165123987,1,bim,cifar10
11,135.8916015625,62.886160917657286,1,bim,cifar10
8,131.20638020833334,66.83179376942961,1,bim,cifar10
9,131.58951822916666,59.941559340428704,1,bim,cifar10
6,117.38639322916667,81.55953004918935,1,bim,cifar10
10,140.43717447916666,76.6883235471662,1,bim,cifar10
3,123.35904947916667,78.29329324093067,1,bim,cifar10
16,126.7607421875,70.44747677335133,1,bim,cifar10
3,123.16666666666667,67.8818553549881,1,bim,cifar10
10,132.279296875,68.02559468131126,1,bim,cifar10
6,125.4404296875,67.76894825028573,1,bim,cifar10
3,139.755859375,71.21566705114745,1,bim,cifar10
9,127.0712890625,73.87652517338917,1,bim,cifar10
8,139.23600260416666,65.75303434247974,1,bim,cifar10
4,135.96451822916666,66.75673911367602,1,bim,cifar10
5,117.00651041666667,67.2722584745528,1,bim,cifar10
13,133.822265625,68.43545934626296,1,bim,cifar10
8,160.9697265625,78.69721550048922,1,bim,cifar10
6,127.76139322916667,66.28634523482152,1,bim,cifar10
8,139.26204427083334,64.49606831832328,1,bim,cifar10
4,123.130859375,67.52876331781475,1,bim,cifar10
2,115.27278645833333,69.82705846562682,1,bim,cifar10
3,116.36263020833333,65.89686172531239,1,bim,cifar10
7,120.91080729166667,71.76235904540339,1,bim,cifar10
3,110.5634765625,76.33136004857681,1,bim,cifar10
5,121.892578125,68.1628524496046,1,bim,cifar10
7,136.75,72.77580281022988,1,bim,cifar10
2,133.12272135416666,73.14990209632612,1,bim,cifar10
7,138.466796875,67.23155731693433,1,bim,cifar10
5,130.87467447916666,74.29936568118525,1,bim,cifar10
16,125.2216796875,82.76644000060178,1,bim,cifar10
8,125.19954427083333,70.59462765751336,1,bim,cifar10
9,120.40690104166667,64.95248584295764,1,bim,cifar10
14,129.98697916666666,61.069175246957315,1,bim,cifar10
2,151.2509765625,52.032749606988,1,bim,cifar10
8,126.73079427083333,68.40299614029733,1,bim,cifar10
8,123.78645833333333,72.8996914766224,1,bim,cifar10
9,153.00423177083334,81.48478353235915,1,bim,cifar10
18,155.677734375,57.149522062788954,1,bim,cifar10
4,126.2724609375,71.56685025952119,1,bim,cifar10
3,128.16243489583334,61.856820562763865,1,bim,cifar10
6,143.15690104166666,77.0364418977531,1,bim,cifar10
3,133.06803385416666,55.6184890254844,1,bim,cifar10
5,125.9775390625,71.04645335171702,1,bim,cifar10
5,137.64615885416666,62.966441320001934,1,bim,cifar10
2,125.2109375,74.83506772710534,1,bim,cifar10
8,121.931640625,72.26515490820837,1,bim,cifar10
6,138.53450520833334,88.11399098868439,1,bim,cifar10
3,125.09830729166667,72.12311755941128,1,bim,cifar10
10,132.6328125,73.11410185011455,1,bim,cifar10
4,132.08040364583334,75.23678919962155,1,bim,cifar10
5,111.76790364583333,57.192669513021535,1,bim,cifar10
7,126.5595703125,81.42697655191064,1,bim,cifar10
9,133.9814453125,61.91499469243367,1,bim,cifar10
15,132.35123697916666,67.00586629017286,1,bim,cifar10
10,105.44270833333333,59.5913283901212,1,bim,cifar10
7,127.85807291666667,76.06591755258484,1,bim,cifar10
6,105.16438802083333,77.83562690127027,1,bim,cifar10
9,142.7841796875,78.68870084583567,1,bim,cifar10
13,144.90462239583334,63.968215165519716,1,bim,cifar10
1,136.162109375,75.10852772469154,1,bim,cifar10
4,146.8154296875,64.89747757483005,1,bim,cifar10
16,123.74544270833333,72.30386984676989,1,bim,cifar10
4,140.66438802083334,68.70344587642973,1,bim,cifar10
5,123.06087239583333,73.63083482197507,1,bim,cifar10
4,145.3173828125,73.3399968800267,1,bim,cifar10
10,124.03255208333333,88.08775403999392,1,bim,cifar10
5,142.8125,58.95273895441727,1,bim,cifar10
5,108.4921875,64.73104138745191,1,bim,cifar10
7,126.94368489583333,66.92359965628249,1,bim,cifar10
7,91.53059895833333,68.587069450577,1,bim,cifar10
9,129.056640625,76.70516363403897,1,bim,cifar10
10,132.53092447916666,65.20681954073314,1,bim,cifar10
7,111.337890625,69.02921584930193,1,bim,cifar10
9,103.74153645833333,64.65026365673185,1,bim,cifar10
9,90.08138020833333,59.502943442462104,1,bim,cifar10
11,117.62434895833333,70.18224634592211,1,bim,cifar10
5,111.4580078125,75.3907719609535,1,bim,cifar10
2,138.158203125,67.33654720863353,1,bim,cifar10
11,135.07486979166666,74.44395562432567,1,bim,cifar10
10,136.56901041666666,71.45096498095732,1,bim,cifar10
4,129.33040364583334,70.04889041610137,1,bim,cifar10
3,136.29427083333334,57.464142973217264,1,bim,cifar10
6,154.97005208333334,66.88255182619984,1,bim,cifar10
4,127.20084635416667,74.66175539513694,1,bim,cifar10
7,116.59505208333333,59.03098742012936,1,bim,cifar10
7,132.97493489583334,78.6184566472698,1,bim,cifar10
5,135.677734375,71.04595278780344,1,bim,cifar10
7,125.44205729166667,71.3030526149796,1,bim,cifar10
5,123.67708333333333,78.23732767799436,1,bim,cifar10
8,132.65494791666666,85.73880886998579,1,bim,cifar10
7,128.431640625,77.10907093727356,1,bim,cifar10
0,141.03092447916666,75.74516321027767,1,bim,cifar10
9,153.1953125,63.20444140715832,1,bim,cifar10
8,129.70084635416666,70.33246211844471,1,bim,cifar10
10,98.36165364583333,63.55865238579537,1,bim,cifar10
4,135.90006510416666,57.402869456894216,1,bim,cifar10
10,113.74153645833333,64.4753054892932,1,bim,cifar10
10,131.0888671875,73.92063022857684,1,bim,cifar10
12,148.11555989583334,62.292076809256486,1,bim,cifar10
11,135.33561197916666,85.12581959273672,1,bim,cifar10
12,138.4833984375,88.63455069897134,1,bim,cifar10
5,125.24055989583333,72.55482152162837,1,bim,cifar10
9,125.48111979166667,72.65846676400395,1,bim,cifar10
4,131.43587239583334,78.62491030572714,1,bim,cifar10
8,126.62727864583333,68.3490345168546,1,bim,cifar10
10,119.79915364583333,75.92313705985578,1,bim,cifar10
6,135.86946614583334,68.66550754309331,1,bim,cifar10
6,131.12272135416666,71.79409947296467,1,bim,cifar10
11,106.63834635416667,85.03797289856372,1,bim,cifar10
7,136.62369791666666,68.90826963170959,1,bim,cifar10
8,123.33626302083333,81.80130602753893,1,bim,cifar10
6,110.8369140625,71.6915869376099,1,bim,cifar10
6,140.849609375,64.80492089808011,1,bim,cifar10
4,126.18912760416667,75.31793157606855,1,bim,cifar10
12,123.931640625,56.46164249804607,1,bim,cifar10
16,154.46614583333334,86.95643708290953,1,bim,cifar10
8,118.17513020833333,76.31089983671146,1,bim,cifar10
6,135.81770833333334,74.57911431915474,1,bim,cifar10
3,135.97721354166666,68.03299124078718,1,bim,cifar10
12,135.3515625,63.5449861718586,1,bim,cifar10
9,135.57584635416666,75.84792853686186,1,bim,cifar10
5,137.51139322916666,75.64866175854904,1,bim,cifar10
12,123.36067708333333,70.75188431618757,1,bim,cifar10
9,123.546875,83.52081476389554,1,bim,cifar10
8,138.81477864583334,81.76242640048179,1,bim,cifar10
7,116.61555989583333,75.32209001698799,1,bim,cifar10
11,130.80794270833334,73.17643593631949,1,bim,cifar10
5,137.89518229166666,76.36535355927609,1,bim,cifar10
9,130.958984375,65.42225273120609,1,bim,cifar10
7,126.8193359375,65.71654034891465,1,bim,cifar10
10,167.62109375,85.68952126083532,1,bim,cifar10
3,136.36490885416666,62.06064995558688,1,bim,cifar10
4,155.26432291666666,64.76869586251235,1,bim,cifar10
6,136.27994791666666,66.0783842161202,1,bim,cifar10
8,119.59895833333333,71.10024153689625,1,bim,cifar10
10,134.99609375,73.99071000800627,1,bim,cifar10
13,131.72233072916666,73.0197138175518,1,bim,cifar10
13,130.3466796875,70.56506811415714,1,bim,cifar10
8,132.8251953125,65.8155226738678,1,bim,cifar10
7,134.244140625,68.7671048905646,1,bim,cifar10
8,107.9736328125,57.33082122960305,1,bim,cifar10
9,143.08138020833334,68.84662400978975,1,bim,cifar10
6,95.47395833333333,68.40537358023363,1,bim,cifar10
6,152.65169270833334,56.096061086662395,1,bim,cifar10
4,129.59700520833334,67.94026380088826,1,bim,cifar10
10,106.953125,62.274992131107865,1,bim,cifar10
4,115.92545572916667,69.06266682061327,1,bim,cifar10
10,129.69075520833334,69.3416877655965,1,bim,cifar10
4,140.35872395833334,71.84128425443788,1,bim,cifar10
12,139.1337890625,72.90025833863558,1,bim,cifar10
10,139.79329427083334,62.69866365677229,1,bim,cifar10
6,115.5068359375,75.60293133125859,1,bim,cifar10
5,113.26009114583333,74.41111156342426,1,bim,cifar10
8,133.29427083333334,62.31182237531048,1,bim,cifar10
5,120.931640625,66.34161850624356,1,bim,cifar10
12,165.28645833333334,83.05558845804326,1,bim,cifar10
3,130.43326822916666,84.85079062496348,1,bim,cifar10
5,131.59993489583334,71.64956832056083,1,bim,cifar10
6,125.103515625,72.85025914410063,1,bim,cifar10
5,119.07259114583333,68.65991570169801,1,bim,cifar10
13,120.8017578125,60.045324259433094,1,bim,cifar10
10,153.802734375,75.87237011209844,1,bim,cifar10
6,107.6826171875,65.11946429634285,1,bim,cifar10
8,159.50162760416666,69.10291927007005,1,bim,cifar10
6,133.1357421875,70.13507447195111,1,bim,cifar10
7,125.712890625,63.936323901297264,1,bim,cifar10
10,128.15755208333334,72.7641990807285,1,bim,cifar10
11,124.4384765625,69.27846847955892,1,bim,cifar10
4,138.61067708333334,66.14541170338755,1,bim,cifar10
11,136.6669921875,76.1705948583649,1,bim,cifar10
7,123.8037109375,69.35438105994784,1,bim,cifar10
10,116.7236328125,76.7160131528682,1,bim,cifar10
6,129.65755208333334,71.76894815534742,1,bim,cifar10
8,121.72298177083333,78.76651537343584,1,bim,cifar10
6,130.96028645833334,67.52313161782915,1,bim,cifar10
5,118.2490234375,79.8096003525164,1,bim,cifar10
7,111.728515625,59.44677451593568,1,bim,cifar10
1,126.02669270833333,75.1944533543345,1,bim,cifar10
6,143.34407552083334,80.56146459758065,1,bim,cifar10
4,155.63509114583334,64.15425203856249,1,bim,cifar10
3,106.82259114583333,65.33860707616243,1,bim,cifar10
12,123.97526041666667,77.1148548005237,1,bim,cifar10
2,124.416015625,62.092506363496994,1,bim,cifar10
5,135.73828125,73.7276948778442,1,bim,cifar10
6,98.99088541666667,72.36552325828916,1,bim,cifar10
8,111.5283203125,77.15989951681408,1,bim,cifar10
3,102.86067708333333,84.21750994573053,1,bim,cifar10
6,133.751953125,70.01433992636686,1,bim,cifar10
14,143.36197916666666,71.86502545400593,1,bim,cifar10
6,132.21321614583334,68.66183119046605,1,bim,cifar10
6,136.626953125,75.31628467592083,1,bim,cifar10
9,143.01497395833334,63.26909132878925,1,bim,cifar10
16,126.30533854166667,73.75076426911515,1,bim,cifar10
5,133.66959635416666,87.17045545517509,1,bim,cifar10
6,138.61393229166666,74.75214242451827,1,bim,cifar10
1,122.59733072916667,60.88756783158325,1,bim,cifar10
10,131.353515625,72.06511051527575,1,bim,cifar10
7,142.38932291666666,76.41870369664964,1,bim,cifar10
1,102.20703125,71.84903413499613,1,bim,cifar10
5,131.92350260416666,83.31667680952721,1,bim,cifar10
10,138.56770833333334,69.64144947195267,1,bim,cifar10
3,132.001953125,72.48493042474013,1,bim,cifar10
4,115.48828125,82.00741504078464,1,bim,cifar10
1,122.0830078125,65.34776678553295,1,bim,cifar10
3,126.05501302083333,57.27165549868795,1,bim,cifar10
5,103.44010416666667,77.59740146474347,1,bim,cifar10
7,119.4130859375,73.01705011945255,1,bim,cifar10
8,141.38248697916666,61.549787503028575,1,bim,cifar10
5,131.7626953125,71.41339488373553,1,bim,cifar10
5,127.0654296875,74.1559141064255,1,bim,cifar10
5,132.11393229166666,77.0171564677397,1,bim,cifar10
4,156.24088541666666,65.0729172303763,1,bim,cifar10
6,119.43782552083333,75.83463965860199,1,bim,cifar10
5,125.95638020833333,70.91454669992437,1,bim,cifar10
7,136.29720052083334,78.78336006457577,1,bim,cifar10
10,140.22688802083334,72.6552552115647,1,bim,cifar10
6,120.17057291666667,79.05394303411082,1,bim,cifar10
6,125.63444010416667,73.7688423472684,1,bim,cifar10
11,120.21419270833333,68.96014819399456,1,bim,cifar10
2,135.2138671875,70.27361574983995,1,bim,cifar10
5,120.1298828125,74.17835231256497,1,bim,cifar10
6,144.56705729166666,59.58784274434422,1,bim,cifar10
6,144.919921875,75.23167261442897,1,bim,cifar10
7,116.09407552083333,61.764135038448835,1,bim,cifar10
4,145.10416666666666,85.49984127641632,1,bim,cifar10
7,118.79524739583333,72.11728358898306,1,bim,cifar10
2,117.07356770833333,59.878426952692074,1,bim,cifar10
5,115.712890625,72.7060058160771,1,bim,cifar10
6,135.00553385416666,84.61552255340017,1,bim,cifar10
15,133.8076171875,75.17149266275976,1,bim,cifar10
8,125.38444010416667,68.47037686379996,1,bim,cifar10
7,127.28776041666667,67.7781949329577,1,bim,cifar10
3,105.31022135416667,65.45227526159864,1,bim,cifar10
3,137.90201822916666,67.97922145852525,1,bim,cifar10
3,117.95638020833333,71.24018218668952,1,bim,cifar10
13,119.61979166666667,84.5789351743904,1,bim,cifar10
6,136.89420572916666,76.43963692694682,1,bim,cifar10
2,137.55501302083334,73.58797745675577,1,bim,cifar10
10,117.7353515625,58.906639150172516,1,bim,cifar10
3,180.43912760416666,54.81336666160035,1,bim,cifar10
7,127.07845052083333,55.34176369569294,1,bim,cifar10
5,104.0478515625,63.92067683022699,1,bim,cifar10
14,111.326171875,69.92144296267746,1,bim,cifar10
5,121.67220052083333,70.74087548957215,1,bim,cifar10
2,133.29296875,72.58122121169737,1,bim,cifar10
7,114.84993489583333,64.87456290896544,1,bim,cifar10
3,126.87565104166667,68.45970800437482,1,bim,cifar10
7,124.94010416666667,74.28263940734263,1,bim,cifar10
5,114.880859375,60.10765079032678,1,bim,cifar10
8,133.51627604166666,71.47839229924226,1,bim,cifar10
1,124.2265625,57.49095509158169,1,bim,cifar10
7,122.6787109375,72.49743489776976,1,bim,cifar10
6,122.4375,74.3274205356593,1,bim,cifar10
6,126.84016927083333,70.96798229129426,1,bim,cifar10
5,119.1748046875,75.77873776956557,1,bim,cifar10
3,134.76790364583334,71.64422304120484,1,bim,cifar10
5,123.60546875,59.453579629237716,1,bim,cifar10
6,156.38899739583334,62.52994921534707,1,bim,cifar10
8,108.55045572916667,57.537976866057136,1,bim,cifar10
4,132.50651041666666,79.55420878412127,1,bim,cifar10
8,124.58984375,75.6667513602663,1,bim,cifar10
9,134.2900390625,77.75291099318129,1,bim,cifar10
5,134.95768229166666,84.55174841548525,1,bim,cifar10
6,126.8759765625,76.71259074895495,1,bim,cifar10
12,137.64973958333334,69.7213506388207,1,bim,cifar10
6,141.2109375,78.21655009474419,1,bim,cifar10
5,128.23990885416666,68.87543122304471,1,bim,cifar10
11,135.09928385416666,66.29799040036347,1,bim,cifar10
6,140.4755859375,70.59291557683719,1,bim,cifar10
7,139.62760416666666,67.70246431760751,1,bim,cifar10
6,129.13606770833334,65.14718432113015,1,bim,cifar10
4,150.1552734375,66.16874566378574,1,bim,cifar10
4,137.625,76.737040566354,1,bim,cifar10
7,136.7578125,72.92450472184453,1,bim,cifar10
1,124.66243489583333,57.60854848150371,1,bim,cifar10
6,110.39290364583333,70.37138943768831,1,bim,cifar10
7,134.58138020833334,73.81786846387946,1,bim,cifar10
7,121.25390625,71.54179919648628,1,bim,cifar10
10,138.2890625,64.57778770467219,1,bim,cifar10
3,129.52278645833334,85.48729948409817,1,bim,cifar10
8,120.544921875,74.95529081905191,1,bim,cifar10
4,109.20638020833333,68.92279548215012,1,bim,cifar10
11,150.9248046875,58.067225741242176,1,bim,cifar10
1,121.53743489583333,72.69303044298012,1,bim,cifar10
4,137.48502604166666,68.3416436934254,1,bim,cifar10
4,108.65852864583333,65.02122151362958,1,bim,cifar10
11,125.8330078125,72.24571280473961,1,bim,cifar10
10,104.79622395833333,69.08992181378068,1,bim,cifar10
13,113.4951171875,63.64357764844717,1,bim,cifar10
9,117.35611979166667,74.64336676352433,1,bim,cifar10
11,123.85611979166667,72.4357013580126,1,bim,cifar10
5,133.89680989583334,73.92133280716097,1,bim,cifar10
7,139.10123697916666,70.63838296077836,1,bim,cifar10
4,130.78059895833334,68.81141376677328,1,bim,cifar10
8,160.50325520833334,71.20920674769069,1,bim,cifar10
9,133.81575520833334,72.12589231768636,1,bim,cifar10
15,113.92610677083333,77.74861769309331,1,bim,cifar10
8,117.91276041666667,66.32882655124838,1,bim,cifar10
5,105.20052083333333,71.1626659463057,1,bim,cifar10
11,141.77669270833334,71.74854885844951,1,bim,cifar10
3,133.876953125,63.63022663548287,1,bim,cifar10
8,123.130859375,77.9594909600728,1,bim,cifar10
5,136.48697916666666,83.66426269880243,1,bim,cifar10
7,119.43229166666667,74.33459615777274,1,bim,cifar10
5,133.50553385416666,70.5131942883977,1,bim,cifar10
4,112.32454427083333,67.4644296818404,1,bim,cifar10
11,147.24544270833334,74.41904211647069,1,bim,cifar10
15,129.9638671875,75.92109047025382,1,bim,cifar10
3,137.900390625,68.44749670742556,1,bim,cifar10
2,127.4970703125,81.52398816181277,1,bim,cifar10
5,132.4228515625,78.63235270299901,1,bim,cifar10
11,128.2529296875,77.97440840001309,1,bim,cifar10
3,117.30143229166667,71.27989269232961,1,bim,cifar10
3,142.02962239583334,71.23591173893476,1,bim,cifar10
6,134.1904296875,78.52461033566148,1,bim,cifar10
5,118.58268229166667,67.30773002552776,1,bim,cifar10
8,148.01009114583334,79.26685988590974,1,bim,cifar10
6,128.73209635416666,67.28539887034968,1,bim,cifar10
4,139.86197916666666,55.46744331860422,1,bim,cifar10
10,133.6572265625,87.0797632590422,1,bim,cifar10
9,142.390625,73.245978981757,1,bim,cifar10
7,119.55598958333333,70.83224911539129,1,bim,cifar10
12,117.50358072916667,57.874115192479344,1,bim,cifar10
5,128.54036458333334,67.73344041017447,1,bim,cifar10
4,131.39290364583334,68.28118082470863,1,bim,cifar10
4,128.87076822916666,87.09565633287575,1,bim,cifar10
7,137.47330729166666,66.57650288315466,1,bim,cifar10
3,126.1533203125,68.8461453702425,1,bim,cifar10
4,90.12955729166667,59.08834150480765,1,bim,cifar10
5,115.513671875,67.77989881098561,1,bim,cifar10
4,118.86555989583333,72.8868076437799,1,bim,cifar10
2,114.56510416666667,65.44090297215635,1,bim,cifar10
11,112.13541666666667,78.91805217420635,1,bim,cifar10
12,133.935546875,67.05528609283546,1,bim,cifar10
6,135.1376953125,69.0857256444486,1,bim,cifar10
7,126.9423828125,67.51496590962384,1,bim,cifar10
8,123.50911458333333,78.42293116701073,1,bim,cifar10
6,136.66959635416666,78.68934376515305,1,bim,cifar10
6,130.74674479166666,65.6751136095192,1,bim,cifar10
4,155.3525390625,78.07317979935107,1,bim,cifar10
7,129.119140625,83.51708291573755,1,bim,cifar10
8,130.8408203125,61.11095010085584,1,bim,cifar10
5,105.6904296875,64.11185034063249,1,bim,cifar10
6,131.53743489583334,75.0407083312527,1,bim,cifar10
6,147.603515625,61.589584449201006,1,bim,cifar10
6,141.97298177083334,70.41842518975425,1,bim,cifar10
5,135.40625,76.9101826057484,1,bim,cifar10
