KP,mean,std,target,Attack,Dataset
2,127.63411458333333,75.17143812639335,1,fgsm,cifar100
1,126.89192708333333,76.4594705370523,1,fgsm,cifar100
13,122.11100260416667,73.10407429960033,1,fgsm,cifar100
3,129.1640625,73.32191954458166,1,fgsm,cifar100
7,127.89095052083333,69.15749097528538,1,fgsm,cifar100
10,126.845703125,74.01392126945001,1,fgsm,cifar100
5,128.24186197916666,75.09709218131778,1,fgsm,cifar100
3,127.6015625,73.47581713646798,1,fgsm,cifar100
0,125.25130208333333,73.27841120544663,1,fgsm,cifar100
9,137.89518229166666,73.81239462520418,1,fgsm,cifar100
6,124.31380208333333,66.68614706498376,1,fgsm,cifar100
6,127.27278645833333,70.43624628438796,1,fgsm,cifar100
4,125.4873046875,72.70029997824018,1,fgsm,cifar100
2,131.89811197916666,73.78804984486476,1,fgsm,cifar100
7,119.2763671875,74.99712087110525,1,fgsm,cifar100
6,126.23470052083333,72.04640937263613,1,fgsm,cifar100
3,130.57877604166666,74.44229103513857,1,fgsm,cifar100
7,124.8134765625,74.01935061461893,1,fgsm,cifar100
3,131.47135416666666,70.19548786507545,1,fgsm,cifar100
6,127.2373046875,74.27513095527598,1,fgsm,cifar100
6,128.08626302083334,72.72133478478433,1,fgsm,cifar100
7,120.70703125,76.55416244745223,1,fgsm,cifar100
4,123.00618489583333,67.67325460740604,1,fgsm,cifar100
0,120.44401041666667,70.85258099315713,1,fgsm,cifar100
7,128.31477864583334,73.94302994747305,1,fgsm,cifar100
5,124.90299479166667,70.7028631823808,1,fgsm,cifar100
6,125.86588541666667,74.41777340257205,1,fgsm,cifar100
8,126.55078125,74.65537586863977,1,fgsm,cifar100
6,127.72005208333333,75.41803939922532,1,fgsm,cifar100
5,124.1181640625,70.15699970772278,1,fgsm,cifar100
5,117.73600260416667,71.17742588312551,1,fgsm,cifar100
7,125.68326822916667,74.64044876445553,1,fgsm,cifar100
2,144.82194010416666,70.09311282596644,1,fgsm,cifar100
3,129.99381510416666,73.43125489244417,1,fgsm,cifar100
9,125.443359375,73.40463193465575,1,fgsm,cifar100
9,114.42610677083333,71.90321882282097,1,fgsm,cifar100
4,127.283203125,71.89122991648689,1,fgsm,cifar100
5,130.19173177083334,74.35211554068327,1,fgsm,cifar100
2,132.76725260416666,74.25628220866408,1,fgsm,cifar100
4,128.55729166666666,72.0762518103674,1,fgsm,cifar100
6,128.03548177083334,74.53646326613902,1,fgsm,cifar100
3,132.9921875,72.55224784242431,1,fgsm,cifar100
12,125.02897135416667,73.46231238280548,1,fgsm,cifar100
11,123.0263671875,73.54694230365487,1,fgsm,cifar100
3,125.9912109375,70.93525528018988,1,fgsm,cifar100
3,129.4931640625,72.19953646568653,1,fgsm,cifar100
11,129.94856770833334,74.296063438845,1,fgsm,cifar100
7,124.95377604166667,71.00878833625612,1,fgsm,cifar100
0,120.2822265625,70.29739530946263,1,fgsm,cifar100
2,125.87337239583333,73.24221375983682,1,fgsm,cifar100
4,129.64290364583334,72.74374011371678,1,fgsm,cifar100
2,125.94140625,74.30775684733659,1,fgsm,cifar100
2,125.33463541666667,75.84741958180457,1,fgsm,cifar100
0,130.8740234375,74.037274443446,1,fgsm,cifar100
4,130.10384114583334,72.75598882603778,1,fgsm,cifar100
7,118.35807291666667,72.60479270595137,1,fgsm,cifar100
7,128.17513020833334,74.14774446614861,1,fgsm,cifar100
5,116.09993489583333,73.98885662279305,1,fgsm,cifar100
10,124.55110677083333,74.13017548964571,1,fgsm,cifar100
2,125.99772135416667,76.00080982618759,1,fgsm,cifar100
4,120.16276041666667,69.84191729049945,1,fgsm,cifar100
2,135.845703125,74.92275824347603,1,fgsm,cifar100
4,133.2802734375,74.87819561077794,1,fgsm,cifar100
1,126.79296875,72.85970514394161,1,fgsm,cifar100
9,130.2255859375,73.18767686231443,1,fgsm,cifar100
2,134.69303385416666,74.68557098152202,1,fgsm,cifar100
3,127.388671875,74.35238765012834,1,fgsm,cifar100
15,147.38671875,69.74752253915203,1,fgsm,cifar100
0,129.57063802083334,73.33792579654165,1,fgsm,cifar100
9,121.9560546875,68.89278709225523,1,fgsm,cifar100
7,128.38736979166666,75.23579814522657,1,fgsm,cifar100
5,118.48046875,71.06130909138405,1,fgsm,cifar100
5,126.724609375,70.96904754441472,1,fgsm,cifar100
5,121.75651041666667,72.7411645372141,1,fgsm,cifar100
9,124.05013020833333,73.71600842470646,1,fgsm,cifar100
0,134.42415364583334,73.670402478757,1,fgsm,cifar100
0,128.4345703125,72.28277096341735,1,fgsm,cifar100
3,125.37727864583333,71.03679732858195,1,fgsm,cifar100
7,127.3369140625,72.87799881885103,1,fgsm,cifar100
2,135.20768229166666,73.95598288958053,1,fgsm,cifar100
4,126.78059895833333,72.34185459231286,1,fgsm,cifar100
11,119.099609375,70.01343804924937,1,fgsm,cifar100
6,124.59309895833333,70.29231998832903,1,fgsm,cifar100
3,122.83170572916667,74.85347052814545,1,fgsm,cifar100
11,142.9736328125,67.86609525936437,1,fgsm,cifar100
2,128.8408203125,72.68274649391066,1,fgsm,cifar100
7,128.994140625,75.29382893299076,1,fgsm,cifar100
5,124.8486328125,74.62839025753347,1,fgsm,cifar100
6,124.26822916666667,73.58673811942413,1,fgsm,cifar100
5,132.34114583333334,77.30121826812776,1,fgsm,cifar100
3,130.86393229166666,74.70794076895402,1,fgsm,cifar100
2,131.63802083333334,75.50165266511402,1,fgsm,cifar100
5,127.1845703125,73.9182150524045,1,fgsm,cifar100
17,135.5419921875,71.20035843097914,1,fgsm,cifar100
5,126.09765625,67.08932405565069,1,fgsm,cifar100
6,138.38899739583334,71.4520498980384,1,fgsm,cifar100
3,126.59765625,73.60098065824468,1,fgsm,cifar100
2,129.07421875,74.7297191711072,1,fgsm,cifar100
2,130.54459635416666,73.92666201836062,1,fgsm,cifar100
5,126.83170572916667,73.52516016641002,1,fgsm,cifar100
12,130.2666015625,72.85121364050953,1,fgsm,cifar100
5,127.08430989583333,77.79703342738065,1,fgsm,cifar100
3,125.44563802083333,73.13715695647271,1,fgsm,cifar100
6,135.33561197916666,72.46881939895171,1,fgsm,cifar100
0,128.64388020833334,74.61306227841685,1,fgsm,cifar100
1,128.59212239583334,74.19578239813067,1,fgsm,cifar100
3,129.3525390625,74.02844420535713,1,fgsm,cifar100
3,127.462890625,75.88152403772023,1,fgsm,cifar100
4,126.95149739583333,76.1660221082074,1,fgsm,cifar100
6,129.33756510416666,73.96876938214866,1,fgsm,cifar100
5,125.47623697916667,73.20618571659789,1,fgsm,cifar100
5,136.25813802083334,72.29957655534001,1,fgsm,cifar100
1,123.5849609375,74.36381929707635,1,fgsm,cifar100
3,115.40592447916667,72.98787388773809,1,fgsm,cifar100
8,126.90234375,72.13472863263968,1,fgsm,cifar100
4,131.45572916666666,73.38113046220819,1,fgsm,cifar100
4,127.73372395833333,73.72843915780588,1,fgsm,cifar100
4,119.53743489583333,73.1832615079341,1,fgsm,cifar100
1,125.51399739583333,75.20489848273122,1,fgsm,cifar100
11,128.677734375,74.64003807986512,1,fgsm,cifar100
8,125.94791666666667,75.6396602541305,1,fgsm,cifar100
6,133.27799479166666,71.15609485717805,1,fgsm,cifar100
9,129.86946614583334,72.94545360878936,1,fgsm,cifar100
3,121.91471354166667,76.40038037321234,1,fgsm,cifar100
1,136.15950520833334,69.83694437013251,1,fgsm,cifar100
6,151.8857421875,70.37074057400798,1,fgsm,cifar100
4,123.9169921875,73.71035506187263,1,fgsm,cifar100
4,128.57779947916666,72.47865984661189,1,fgsm,cifar100
5,130.05696614583334,73.298617060777,1,fgsm,cifar100
5,131.57747395833334,74.25285314989789,1,fgsm,cifar100
5,131.91341145833334,74.95186982878296,1,fgsm,cifar100
4,128.65364583333334,74.30193332692866,1,fgsm,cifar100
5,122.6357421875,69.78869681162264,1,fgsm,cifar100
4,131.7216796875,74.25104423790303,1,fgsm,cifar100
7,120.00846354166667,76.80505919272743,1,fgsm,cifar100
4,130.15266927083334,73.97289029060047,1,fgsm,cifar100
5,127.447265625,73.92590857039158,1,fgsm,cifar100
2,128.32194010416666,72.37489419265579,1,fgsm,cifar100
4,122.337890625,75.12766415426617,1,fgsm,cifar100
6,129.47493489583334,75.05646155683475,1,fgsm,cifar100
2,129.14518229166666,74.39536013884157,1,fgsm,cifar100
3,129.634765625,73.6639157642947,1,fgsm,cifar100
4,117.20345052083333,71.37544683802138,1,fgsm,cifar100
2,124.44694010416667,72.68872885959055,1,fgsm,cifar100
4,124.55305989583333,74.22350847985973,1,fgsm,cifar100
6,130.884765625,72.90688233371664,1,fgsm,cifar100
5,125.62955729166667,74.65984319677911,1,fgsm,cifar100
8,120.42643229166667,72.31947271579257,1,fgsm,cifar100
5,131.791015625,71.26842013293573,1,fgsm,cifar100
7,110.109375,69.13240432498678,1,fgsm,cifar100
6,128.26204427083334,72.59748074610698,1,fgsm,cifar100
4,130.37858072916666,73.54452581663634,1,fgsm,cifar100
13,135.9853515625,73.59576803838827,1,fgsm,cifar100
4,123.36653645833333,73.10461982925473,1,fgsm,cifar100
1,128.25162760416666,73.89419851192925,1,fgsm,cifar100
3,123.81640625,72.51867001250174,1,fgsm,cifar100
3,127.86360677083333,73.13578696093413,1,fgsm,cifar100
5,125.56640625,72.06562939158168,1,fgsm,cifar100
6,130.86067708333334,74.33924022805134,1,fgsm,cifar100
6,128.57779947916666,72.07737573626507,1,fgsm,cifar100
5,131.06412760416666,70.25150457740303,1,fgsm,cifar100
4,124.80045572916667,69.46292818691563,1,fgsm,cifar100
5,129.0478515625,76.05980237312303,1,fgsm,cifar100
0,133.32356770833334,72.88302533953703,1,fgsm,cifar100
7,125.91438802083333,74.84552652306836,1,fgsm,cifar100
2,133.35872395833334,73.80413324976337,1,fgsm,cifar100
1,126.68684895833333,75.6026083583257,1,fgsm,cifar100
5,120.59212239583333,70.01155773214582,1,fgsm,cifar100
4,123.8740234375,71.86179399413487,1,fgsm,cifar100
1,122.26334635416667,74.7157169420265,1,fgsm,cifar100
5,126.39680989583333,74.98393235358431,1,fgsm,cifar100
1,129.93684895833334,74.11723205772822,1,fgsm,cifar100
8,124.61067708333333,75.0946252095819,1,fgsm,cifar100
7,134.40169270833334,70.8491483887056,1,fgsm,cifar100
4,122.71614583333333,75.34955300078254,1,fgsm,cifar100
5,124.51692708333333,72.96558068217334,1,fgsm,cifar100
2,123.56770833333333,74.81712695388813,1,fgsm,cifar100
4,127.13541666666667,73.50611781560369,1,fgsm,cifar100
7,125.01529947916667,73.31772507525808,1,fgsm,cifar100
3,128.80338541666666,73.6923301708279,1,fgsm,cifar100
1,126.41373697916667,74.1379882232868,1,fgsm,cifar100
12,139.30110677083334,72.48814629091605,1,fgsm,cifar100
2,123.26692708333333,77.3276298491114,1,fgsm,cifar100
3,127.0380859375,73.9868882709019,1,fgsm,cifar100
9,128.63411458333334,75.54499039770087,1,fgsm,cifar100
6,131.39583333333334,72.83712791322701,1,fgsm,cifar100
8,120.4150390625,74.1162668298038,1,fgsm,cifar100
4,128.14225260416666,73.05390881442781,1,fgsm,cifar100
3,127.3857421875,70.14156559236157,1,fgsm,cifar100
7,127.2822265625,74.84804876694893,1,fgsm,cifar100
4,129.126953125,73.78734618092959,1,fgsm,cifar100
8,124.64322916666667,73.80512348182539,1,fgsm,cifar100
3,130.44466145833334,72.32226004680378,1,fgsm,cifar100
4,122.1708984375,73.64729037413336,1,fgsm,cifar100
6,108.97981770833333,71.68175487453925,1,fgsm,cifar100
8,127.1005859375,73.14682130987568,1,fgsm,cifar100
4,135.744140625,72.85880511081297,1,fgsm,cifar100
3,114.5439453125,74.92049438036655,1,fgsm,cifar100
1,126.54720052083333,75.81470325410572,1,fgsm,cifar100
2,127.66438802083333,71.4968662651903,1,fgsm,cifar100
4,120.34537760416667,73.60946935861692,1,fgsm,cifar100
3,129.74869791666666,75.19539474517846,1,fgsm,cifar100
3,130.236328125,75.36680921370544,1,fgsm,cifar100
6,114.9814453125,72.0853276666539,1,fgsm,cifar100
5,101.0439453125,74.63902402286642,1,fgsm,cifar100
1,131.44205729166666,74.8078344437838,1,fgsm,cifar100
1,124.72884114583333,74.98830484901907,1,fgsm,cifar100
2,127.376953125,75.5920512248326,1,fgsm,cifar100
3,130.96516927083334,73.52023626087265,1,fgsm,cifar100
4,136.80924479166666,72.21944241371948,1,fgsm,cifar100
5,127.34700520833333,74.69826717326288,1,fgsm,cifar100
7,133.7373046875,70.94959521818716,1,fgsm,cifar100
7,127.93033854166667,74.17939326930896,1,fgsm,cifar100
4,127.63216145833333,74.12794160310501,1,fgsm,cifar100
9,130.58854166666666,74.50143493463999,1,fgsm,cifar100
12,126.36783854166667,74.45871925735241,1,fgsm,cifar100
4,114.23502604166667,69.73600472051169,1,fgsm,cifar100
5,124.58821614583333,74.94909346724972,1,fgsm,cifar100
2,128.5556640625,74.2255031368543,1,fgsm,cifar100
7,144.87141927083334,73.22575111362418,1,fgsm,cifar100
10,119.82552083333333,69.63335732606377,1,fgsm,cifar100
2,130.2841796875,72.6652523175115,1,fgsm,cifar100
3,124.26725260416667,70.64133209304414,1,fgsm,cifar100
5,128.06998697916666,73.71355264608997,1,fgsm,cifar100
7,127.3564453125,75.67999442895392,1,fgsm,cifar100
5,126.58528645833333,74.87448027926035,1,fgsm,cifar100
4,128.12858072916666,73.61890498439213,1,fgsm,cifar100
6,128.28157552083334,75.89280942842477,1,fgsm,cifar100
3,123.86751302083333,75.0858342574946,1,fgsm,cifar100
1,125.66048177083333,72.67128474413698,1,fgsm,cifar100
11,136.40494791666666,73.88863315816552,1,fgsm,cifar100
0,127.05891927083333,73.99409113359327,1,fgsm,cifar100
2,122.54850260416667,70.72695648429834,1,fgsm,cifar100
5,124.86653645833333,72.63313029015742,1,fgsm,cifar100
2,126.7158203125,72.98513343302083,1,fgsm,cifar100
5,135.15657552083334,72.81811186066038,1,fgsm,cifar100
3,119.9423828125,73.93438841221003,1,fgsm,cifar100
9,127.302734375,70.53637554768733,1,fgsm,cifar100
11,124.064453125,74.1671659514097,1,fgsm,cifar100
6,125.7646484375,74.2030813237355,1,fgsm,cifar100
5,127.380859375,73.75514896415456,1,fgsm,cifar100
3,128.07291666666666,72.7074803858551,1,fgsm,cifar100
6,142.36588541666666,69.25073733037333,1,fgsm,cifar100
0,123.8525390625,72.57907833953766,1,fgsm,cifar100
3,125.298828125,72.19461096558909,1,fgsm,cifar100
15,123.29361979166667,69.92842076059172,1,fgsm,cifar100
5,127.18880208333333,75.70325580005243,1,fgsm,cifar100
5,127.45768229166667,74.79284154343331,1,fgsm,cifar100
2,126.35807291666667,75.62145890209074,1,fgsm,cifar100
9,131.65299479166666,76.74648461640118,1,fgsm,cifar100
4,122.90657552083333,71.73894877981387,1,fgsm,cifar100
8,127.12532552083333,74.3167639266631,1,fgsm,cifar100
1,126.3154296875,74.51251685474604,1,fgsm,cifar100
3,126.12760416666667,73.000653687243,1,fgsm,cifar100
5,133.0078125,71.63825653866235,1,fgsm,cifar100
0,125.41927083333333,74.59468630159891,1,fgsm,cifar100
12,132.03483072916666,72.6893168173239,1,fgsm,cifar100
5,129.85384114583334,75.2633828828434,1,fgsm,cifar100
5,127.1396484375,73.37800152096625,1,fgsm,cifar100
8,118.970703125,75.67638694742789,1,fgsm,cifar100
2,126.60872395833333,73.53701037439383,1,fgsm,cifar100
10,124.99446614583333,71.43158410085016,1,fgsm,cifar100
4,136.490234375,71.90366534544313,1,fgsm,cifar100
9,121.23990885416667,73.18164432520429,1,fgsm,cifar100
5,122.521484375,72.31489551337177,1,fgsm,cifar100
10,133.26432291666666,71.4924571787227,1,fgsm,cifar100
8,124.115234375,73.84612484717117,1,fgsm,cifar100
2,116.73404947916667,71.84056703760243,1,fgsm,cifar100
7,127.61100260416667,75.61008033378825,1,fgsm,cifar100
6,127.6806640625,75.01770758063121,1,fgsm,cifar100
6,129.7265625,76.69008187148704,1,fgsm,cifar100
0,125.54231770833333,74.66107102051028,1,fgsm,cifar100
5,130.07942708333334,73.08934500957982,1,fgsm,cifar100
4,131.9736328125,75.08228436252978,1,fgsm,cifar100
0,124.87923177083333,73.52140133776993,1,fgsm,cifar100
1,129.62044270833334,74.17854611250304,1,fgsm,cifar100
1,129.22200520833334,74.19717324109526,1,fgsm,cifar100
12,131.21842447916666,71.90277563663126,1,fgsm,cifar100
4,130.71028645833334,69.88300332037214,1,fgsm,cifar100
13,127.154296875,74.54378169601058,1,fgsm,cifar100
1,124.99934895833333,72.38672321534649,1,fgsm,cifar100
12,125.07063802083333,70.3783162748478,1,fgsm,cifar100
8,129.58854166666666,70.15011628522551,1,fgsm,cifar100
5,126.73404947916667,74.2715023019595,1,fgsm,cifar100
6,124.64388020833333,70.23602821825283,1,fgsm,cifar100
2,125.54524739583333,74.66822002574247,1,fgsm,cifar100
3,123.83984375,72.79746783453201,1,fgsm,cifar100
2,123.81510416666667,75.36444079817629,1,fgsm,cifar100
3,133.0537109375,74.7417940126046,1,fgsm,cifar100
2,131.42545572916666,72.6215642946985,1,fgsm,cifar100
7,129.13444010416666,71.68672416810118,1,fgsm,cifar100
9,123.2119140625,71.85411341653993,1,fgsm,cifar100
11,123.3916015625,74.3580701370056,1,fgsm,cifar100
2,137.12532552083334,73.26271333285918,1,fgsm,cifar100
6,123.6953125,72.99707487226026,1,fgsm,cifar100
7,128.67578125,73.61187355480668,1,fgsm,cifar100
1,125.21061197916667,74.30430468325956,1,fgsm,cifar100
6,130.40201822916666,71.14708430155777,1,fgsm,cifar100
1,129.376953125,73.11531871751355,1,fgsm,cifar100
3,130.01334635416666,74.77647636170872,1,fgsm,cifar100
5,121.74967447916667,70.74313639645716,1,fgsm,cifar100
2,130.49967447916666,74.42994989792784,1,fgsm,cifar100
1,125.21744791666667,71.36076901678022,1,fgsm,cifar100
4,135.89876302083334,73.21696140874131,1,fgsm,cifar100
4,125.03938802083333,74.09143924265037,1,fgsm,cifar100
10,145.0927734375,73.08857318030742,1,fgsm,cifar100
2,125.13248697916667,72.45357922573415,1,fgsm,cifar100
2,125.43587239583333,73.83250197269338,1,fgsm,cifar100
5,124.48404947916667,77.25485803163015,1,fgsm,cifar100
5,134.57486979166666,73.62783902854767,1,fgsm,cifar100
3,123.99967447916667,74.22404545231109,1,fgsm,cifar100
8,133.73111979166666,75.46219056512433,1,fgsm,cifar100
5,126.15234375,71.0689179235731,1,fgsm,cifar100
10,133.4345703125,76.92225520222962,1,fgsm,cifar100
11,122.36100260416667,74.56832354460126,1,fgsm,cifar100
4,117.04264322916667,72.18175106109913,1,fgsm,cifar100
6,119.85677083333333,73.02268359345301,1,fgsm,cifar100
1,130.68131510416666,73.08324198912813,1,fgsm,cifar100
9,125.99837239583333,75.87971651112088,1,fgsm,cifar100
7,127.70279947916667,74.84256046137172,1,fgsm,cifar100
6,145.45572916666666,69.95519556260064,1,fgsm,cifar100
6,122.533203125,74.48500945988094,1,fgsm,cifar100
9,125.6611328125,74.23543890452397,1,fgsm,cifar100
16,126.22916666666667,73.35539133711093,1,fgsm,cifar100
5,123.88899739583333,72.80118468386654,1,fgsm,cifar100
7,122.5185546875,73.54901387202099,1,fgsm,cifar100
7,126.63313802083333,75.18872786708492,1,fgsm,cifar100
6,131.7998046875,75.14285676156334,1,fgsm,cifar100
11,123.578125,74.56271602348926,1,fgsm,cifar100
1,135.82063802083334,72.26913273211024,1,fgsm,cifar100
6,133.67578125,72.1954269627882,1,fgsm,cifar100
3,125.740234375,73.6064546239679,1,fgsm,cifar100
3,128.9375,71.27586518141652,1,fgsm,cifar100
8,122.73111979166667,68.99767238944627,1,fgsm,cifar100
3,122.57063802083333,76.6289455676315,1,fgsm,cifar100
9,144.55078125,70.95608117041567,1,fgsm,cifar100
11,125.64388020833333,71.58633271838526,1,fgsm,cifar100
5,130.068359375,73.77022773285765,1,fgsm,cifar100
9,119.638671875,73.04183235045002,1,fgsm,cifar100
8,129.48014322916666,74.71307103729741,1,fgsm,cifar100
2,126.65983072916667,73.18187942343454,1,fgsm,cifar100
2,129.76171875,74.98626997099058,1,fgsm,cifar100
5,129.5927734375,73.40185089071295,1,fgsm,cifar100
8,124.25716145833333,74.34276577367974,1,fgsm,cifar100
3,122.0478515625,75.94321518104215,1,fgsm,cifar100
8,123.70735677083333,74.57475903327082,1,fgsm,cifar100
3,128.13834635416666,73.89926928642912,1,fgsm,cifar100
10,133.40397135416666,74.53560990014284,1,fgsm,cifar100
6,129.12434895833334,73.63664512958677,1,fgsm,cifar100
7,128.13509114583334,71.50960681101095,1,fgsm,cifar100
10,125.02115885416667,74.28639244859147,1,fgsm,cifar100
6,121.23600260416667,75.26011007722538,1,fgsm,cifar100
6,121.02083333333333,70.7300053667812,1,fgsm,cifar100
5,135.28873697916666,74.454251953649,1,fgsm,cifar100
4,117.67545572916667,73.16792842064656,1,fgsm,cifar100
8,132.30729166666666,72.63606367913594,1,fgsm,cifar100
5,124.93098958333333,75.47747967113587,1,fgsm,cifar100
4,126.38509114583333,69.81068072082216,1,fgsm,cifar100
1,130.7392578125,74.14108202837514,1,fgsm,cifar100
3,136.39192708333334,74.59000853603385,1,fgsm,cifar100
6,126.17513020833333,74.06400416281082,1,fgsm,cifar100
2,128.76139322916666,75.3833033742547,1,fgsm,cifar100
2,122.14876302083333,68.6881152720959,1,fgsm,cifar100
3,127.30305989583333,72.8910324562924,1,fgsm,cifar100
5,127.28678385416667,74.3913987421451,1,fgsm,cifar100
3,127.908203125,73.26272237177065,1,fgsm,cifar100
1,125.88997395833333,73.34183879672479,1,fgsm,cifar100
4,124.51790364583333,68.56932733451886,1,fgsm,cifar100
6,127.41341145833333,72.00886866774812,1,fgsm,cifar100
6,127.47005208333333,74.15869191084003,1,fgsm,cifar100
5,129.587890625,71.92004795363708,1,fgsm,cifar100
0,123.81412760416667,72.52703559719396,1,fgsm,cifar100
6,127.515625,74.35782640106281,1,fgsm,cifar100
4,121.7705078125,71.57526971145442,1,fgsm,cifar100
4,127.4404296875,73.87401479291633,1,fgsm,cifar100
5,126.41145833333333,72.83483664624576,1,fgsm,cifar100
1,123.57389322916667,69.54288685166343,1,fgsm,cifar100
9,127.17350260416667,73.63797423036704,1,fgsm,cifar100
5,124.82584635416667,67.48520884151988,1,fgsm,cifar100
6,119.17545572916667,70.19835901638392,1,fgsm,cifar100
6,126.1689453125,74.38285245014988,1,fgsm,cifar100
6,135.06770833333334,72.1310693760086,1,fgsm,cifar100
2,125.84407552083333,74.2497918157838,1,fgsm,cifar100
1,113.86686197916667,72.0352461336158,1,fgsm,cifar100
11,125.83854166666667,70.62902022080924,1,fgsm,cifar100
3,126.98111979166667,74.44232780777867,1,fgsm,cifar100
3,129.46126302083334,75.36921591746776,1,fgsm,cifar100
2,124.45833333333333,74.67548874746932,1,fgsm,cifar100
3,126.970703125,70.88877468509737,1,fgsm,cifar100
2,133.8203125,71.52679151904613,1,fgsm,cifar100
7,127.80598958333333,74.68890927398377,1,fgsm,cifar100
3,129.21484375,74.88650035853193,1,fgsm,cifar100
6,126.53190104166667,72.4399960115099,1,fgsm,cifar100
3,130.49186197916666,74.63064790186883,1,fgsm,cifar100
5,131.78255208333334,69.59177094816063,1,fgsm,cifar100
8,125.71256510416667,74.3885797962708,1,fgsm,cifar100
4,127.6220703125,73.45661538068198,1,fgsm,cifar100
7,122.52115885416667,73.61344833299057,1,fgsm,cifar100
2,128.3203125,75.51261070528476,1,fgsm,cifar100
1,130.28483072916666,71.89429646435788,1,fgsm,cifar100
11,127.60546875,70.72018171080819,1,fgsm,cifar100
3,134.83854166666666,73.9064251943151,1,fgsm,cifar100
3,127.49446614583333,75.30572291614742,1,fgsm,cifar100
4,127.76041666666667,74.8217302345151,1,fgsm,cifar100
9,124.11490885416667,69.6398411431836,1,fgsm,cifar100
6,129.63671875,74.42773514967486,1,fgsm,cifar100
4,127.77669270833333,74.32621385648063,1,fgsm,cifar100
5,125.92740885416667,73.9849345511874,1,fgsm,cifar100
3,124.25130208333333,75.52426791292181,1,fgsm,cifar100
2,126.0810546875,71.90895972257444,1,fgsm,cifar100
1,126.40234375,74.97361025585819,1,fgsm,cifar100
7,122.40787760416667,74.2800736286452,1,fgsm,cifar100
2,123.05436197916667,74.73896450372563,1,fgsm,cifar100
4,124.5869140625,73.81697090208206,1,fgsm,cifar100
2,130.87662760416666,73.82896945782504,1,fgsm,cifar100
0,129.50813802083334,74.35094097373012,1,fgsm,cifar100
6,129.61555989583334,70.76734909968602,1,fgsm,cifar100
4,124.42578125,75.90295181530102,1,fgsm,cifar100
5,128.9326171875,73.68001614853267,1,fgsm,cifar100
4,125.865234375,71.25209994934961,1,fgsm,cifar100
7,124.89615885416667,74.13956319007166,1,fgsm,cifar100
6,128.93587239583334,71.46240618582635,1,fgsm,cifar100
1,131.00520833333334,74.79225027905575,1,fgsm,cifar100
10,125.08203125,71.25160120695695,1,fgsm,cifar100
5,124.18098958333333,73.94120333164322,1,fgsm,cifar100
14,129.103515625,79.82038320897078,1,fgsm,cifar100
2,123.51953125,73.66875306929347,1,fgsm,cifar100
6,129.09765625,71.51814775613947,1,fgsm,cifar100
6,125.11393229166667,73.7911144987229,1,fgsm,cifar100
3,129.61197916666666,73.69759810255084,1,fgsm,cifar100
5,129.0322265625,74.6041401926276,1,fgsm,cifar100
4,127.271484375,73.79926990806952,1,fgsm,cifar100
5,126.40234375,74.66630045412484,1,fgsm,cifar100
7,121.41666666666667,74.78322636038642,1,fgsm,cifar100
1,126.1279296875,72.30882673856208,1,fgsm,cifar100
1,124.45735677083333,75.79373727514219,1,fgsm,cifar100
4,131.88020833333334,73.44006497048362,1,fgsm,cifar100
3,136.32291666666666,75.28695418166268,1,fgsm,cifar100
6,129.65625,72.97925982537998,1,fgsm,cifar100
3,121.41796875,74.37837859838233,1,fgsm,cifar100
5,125.57096354166667,75.93436087312425,1,fgsm,cifar100
2,123.70833333333333,74.8593828715831,1,fgsm,cifar100
2,120.93001302083333,72.41462831422983,1,fgsm,cifar100
7,129.09733072916666,74.18127442337028,1,fgsm,cifar100
1,126.24251302083333,74.8828277745224,1,fgsm,cifar100
4,130.82682291666666,69.9822409300981,1,fgsm,cifar100
5,127.51920572916667,74.11756053416624,1,fgsm,cifar100
6,123.3583984375,68.34181571533252,1,fgsm,cifar100
8,135.28352864583334,72.83006248423932,1,fgsm,cifar100
10,126.39876302083333,74.88216585344092,1,fgsm,cifar100
4,124.19661458333333,72.94092457903746,1,fgsm,cifar100
3,129.14420572916666,74.0856818624356,1,fgsm,cifar100
0,134.10611979166666,73.70780079410137,1,fgsm,cifar100
8,124.39583333333333,74.82684408742018,1,fgsm,cifar100
3,131.10481770833334,74.67687830452884,1,fgsm,cifar100
6,129.15787760416666,74.99170880863117,1,fgsm,cifar100
6,122.63704427083333,72.35864887251365,1,fgsm,cifar100
12,122.75553385416667,73.4210034866038,1,fgsm,cifar100
6,123.8896484375,71.75542312970782,1,fgsm,cifar100
4,126.29720052083333,75.17694241343501,1,fgsm,cifar100
5,120.4814453125,71.92808344749237,1,fgsm,cifar100
2,125.26692708333333,73.37983088122355,1,fgsm,cifar100
4,122.48763020833333,75.635562399589,1,fgsm,cifar100
3,129.45670572916666,72.27914440426969,1,fgsm,cifar100
9,127.0107421875,73.91512797914321,1,fgsm,cifar100
9,131.58626302083334,71.6930189274119,1,fgsm,cifar100
0,125.22135416666667,74.83618446258275,1,fgsm,cifar100
2,126.8134765625,75.23323851348628,1,fgsm,cifar100
5,125.86686197916667,73.33969356556302,1,fgsm,cifar100
5,129.51529947916666,75.29503060352127,1,fgsm,cifar100
1,121.95963541666667,74.5895623747892,1,fgsm,cifar100
13,128.1298828125,74.44956562190339,1,fgsm,cifar100
3,130.50846354166666,73.38156471561716,1,fgsm,cifar100
4,127.0703125,75.55681601416899,1,fgsm,cifar100
